station,latitude,longitude,numDocks,timestamp,year,month,day,hour,weekday,weekhour,isHoliday,windMaxSpeed.m.s,windMeanSpeed.m.s,windDirection.grades,temperature.C,relHumidity.HR,airPressure.mb,precipitation.l.m2,bikes_3h_ago,full_profile_3h_diff_bikes,full_profile_bikes,short_profile_3h_diff_bikes,short_profile_bikes,bikes,Id
106,39.476713000000004,-0.341369,25,1399464000.0,2014,5,7,14,Wednesday,61,0,7.0,1.8,141.0,20.4,67.0,1006.0,0.0,25.0,10.6206359662255,10.6211685823755,15.885586924219902,15.891530460624098,2.0,199766
106,39.476713000000004,-0.341369,25,1399467600.0,2014,5,7,15,Wednesday,62,0,7.6,1.6,185.0,20.1,69.0,1006.0,0.0,21.0,10.6212574850299,10.6206524992517,15.8989598811293,15.891530460624098,2.0,199767
106,39.476713000000004,-0.341369,25,1399471200.0,2014,5,7,16,Wednesday,63,0,5.5,1.4,131.0,19.5,71.0,1006.0,0.0,15.0,10.6215196694809,10.620316054112301,15.9004457652303,15.881129271916802,5.0,199768
106,39.476713000000004,-0.341369,25,1399474800.0,2014,5,7,17,Wednesday,64,0,4.2,1.0,139.0,19.7,69.0,1006.0,0.0,2.0,10.621003472638,10.6201592147004,15.891530460624098,15.8662704309064,8.0,199769
106,39.476713000000004,-0.341369,25,1399478400.0,2014,5,7,18,Wednesday,65,0,4.7,1.0,121.0,19.0,73.0,1006.0,0.0,2.0,10.620487337604,10.6200622456308,15.891530460624098,15.851411589896,9.0,199770
106,39.476713000000004,-0.341369,25,1399482000.0,2014,5,7,19,Wednesday,66,0,2.7,0.7,69.0,18.8,74.0,1006.0,0.0,5.0,10.620150862069,10.6196062002514,15.881129271916802,15.8231797919762,3.0,199771
106,39.476713000000004,-0.341369,25,1399485600.0,2014,5,7,20,Wednesday,67,0,2.1,0.8,56.0,17.8,77.0,1006.0,0.0,8.0,10.6199940137683,10.6190305206463,15.8662704309064,15.8127786032689,1.0,199772
106,39.476713000000004,-0.341369,25,1399489200.0,2014,5,7,21,Wednesday,68,0,1.9,0.4,84.0,17.3,79.0,1007.0,0.0,9.0,10.619897042978598,10.618395069116199,15.851411589896,15.8112927191679,0.0,199773
106,39.476713000000004,-0.341369,25,1399492800.0,2014,5,7,22,Wednesday,69,0,2.4,0.6,40.0,16.8,81.0,1007.0,0.0,3.0,10.619440952894,10.617759693633301,15.8231797919762,15.8112927191679,0.0,199774
106,39.476713000000004,-0.341369,25,1399496400.0,2014,5,7,23,Wednesday,70,0,3.9,1.0,80.0,16.4,82.0,1008.0,0.0,1.0,10.618865214268599,10.6171243941842,15.8127786032689,15.809806835066901,0.0,199775
106,39.476713000000004,-0.341369,25,1399500000.0,2014,5,8,0,Thursday,71,0,2.2,0.6,71.0,16.0,83.0,1008.0,0.0,0.0,10.6182296965707,10.616489170755099,15.8112927191679,15.8083209509658,0.0,199776
106,39.476713000000004,-0.341369,25,1399503600.0,2014,5,8,1,Thursday,72,0,1.5,0.3,43.0,16.2,83.0,1008.0,0.0,0.0,10.617594254937199,10.6158540233323,15.8112927191679,15.8083209509658,0.0,199777
106,39.476713000000004,-0.341369,25,1399507200.0,2014,5,8,2,Thursday,73,0,2.1,0.4,75.0,16.1,83.0,1008.0,0.0,0.0,10.6169588893543,10.6152787748265,15.809806835066901,15.8083209509658,1.0,199778
106,39.476713000000004,-0.341369,25,1399510800.0,2014,5,8,3,Thursday,74,0,2.2,0.7,61.0,15.9,83.0,1008.0,0.0,0.0,10.6163235998085,10.6147035951427,15.8083209509658,15.805349182763699,1.0,199779
106,39.476713000000004,-0.341369,25,1399514400.0,2014,5,8,4,Thursday,75,0,2.2,0.9,37.0,15.3,85.0,1008.0,0.0,0.0,10.6156883862861,10.6141284842685,15.8083209509658,15.802377414561699,1.0,199780
106,39.476713000000004,-0.341369,25,1399518000.0,2014,5,8,5,Thursday,76,0,2.5,0.7,59.0,15.6,83.0,1008.0,0.0,1.0,10.615113078856,10.613553442191499,15.8083209509658,15.799405646359599,1.0,199781
106,39.476713000000004,-0.341369,25,1399521600.0,2014,5,8,6,Thursday,77,0,1.2,0.4,39.0,16.0,82.0,1008.0,0.0,1.0,10.6145378402632,10.6129784688995,15.805349182763699,15.796433878157499,1.0,199782
106,39.476713000000004,-0.341369,25,1399525200.0,2014,5,8,7,Thursday,78,0,1.4,0.5,28.0,16.3,81.0,1009.0,0.0,1.0,10.613962670495301,10.6124633694157,15.802377414561699,15.7949479940565,2.0,199783
106,39.476713000000004,-0.341369,25,1399528800.0,2014,5,8,8,Thursday,79,0,1.3,0.4,75.0,17.2,78.0,1009.0,0.0,1.0,10.61338756954,10.61260614759,15.799405646359599,15.8083209509658,13.0,199784
106,39.476713000000004,-0.341369,25,1399532400.0,2014,5,8,9,Thursday,80,0,1.4,0.5,49.0,18.7,71.0,1009.0,0.0,1.0,10.6128125373849,10.6134664832865,15.796433878157499,15.8231797919762,25.0,199785
106,39.476713000000004,-0.341369,25,1399536000.0,2014,5,8,10,Thursday,81,0,1.6,0.4,32.0,19.9,67.0,1009.0,0.0,2.0,10.6122973862073,10.614326716096599,15.7949479940565,15.8231797919762,25.0,199786
106,39.476713000000004,-0.341369,25,1399539600.0,2014,5,8,11,Thursday,82,0,2.5,0.8,51.0,20.8,64.0,1009.0,0.0,13.0,10.6124401913876,10.6146487294469,15.8083209509658,15.809806835066901,16.0,199787
106,39.476713000000004,-0.341369,25,1399543200.0,2014,5,8,12,Thursday,83,0,4.6,1.0,87.0,21.8,59.0,1008.0,0.0,25.0,10.6133006399139,10.615030491450401,15.8231797919762,15.799405646359599,17.0,199788
106,39.476713000000004,-0.341369,25,1399546800.0,2014,5,8,13,Thursday,84,0,5.6,1.1,148.0,22.3,54.0,1008.0,0.0,25.0,10.614160985528,10.6152328570575,15.8231797919762,15.787518573551303,14.0,199789
106,39.476713000000004,-0.341369,25,1399550400.0,2014,5,8,14,Thursday,85,0,6.4,1.5,156.0,22.1,53.0,1008.0,0.0,16.0,10.6144830473001,10.6151960784314,15.809806835066901,15.766716196136699,10.0,199790
106,39.476713000000004,-0.341369,25,1399554000.0,2014,5,8,15,Thursday,86,0,6.6,1.9,171.0,21.9,51.0,1007.0,0.0,17.0,10.6148648648649,10.6152788570745,15.799405646359599,15.7800891530461,12.0,199791
106,39.476713000000004,-0.341369,25,1399557600.0,2014,5,8,16,Thursday,87,0,6.5,2.0,144.0,22.0,51.0,1007.0,0.0,14.0,10.615067264574,10.6156007172744,15.787518573551303,15.7919762258544,16.0,199792
106,39.476713000000004,-0.341369,25,1399561200.0,2014,5,8,17,Thursday,88,0,7.0,2.4,132.0,21.0,60.0,1006.0,0.0,10.0,10.615030491450401,10.6161018468711,15.766716196136699,15.800891530460598,19.0,199793
106,39.476713000000004,-0.341369,25,1399564800.0,2014,5,8,18,Thursday,89,0,6.5,3.2,126.0,20.4,60.0,1006.0,0.0,12.0,10.6151132898906,10.6167822137222,15.7800891530461,15.805349182763699,22.0,199794
106,39.476713000000004,-0.341369,25,1399568400.0,2014,5,8,19,Thursday,90,0,5.7,2.8,133.0,19.4,66.0,1006.0,0.0,16.0,10.6154351984696,10.6175222613996,15.7919762258544,15.803863298662698,23.0,199795
106,39.476713000000004,-0.341369,25,1399572000.0,2014,5,8,20,Thursday,91,0,3.4,1.0,98.0,18.5,76.0,1006.0,0.0,19.0,10.615936397872,10.618023186327198,15.800891530460598,15.803863298662698,19.0,199796
106,39.476713000000004,-0.341369,25,1399575600.0,2014,5,8,21,Thursday,92,0,3.4,0.8,84.0,17.0,82.0,1007.0,0.0,22.0,10.6166168559474,10.617866746339999,15.805349182763699,15.793462109955401,8.0,199797
106,39.476713000000004,-0.341369,25,1399579200.0,2014,5,8,22,Thursday,93,0,2.9,0.6,60.0,16.5,83.0,1007.0,0.0,23.0,10.6173570019724,10.617531070745699,15.803863298662698,15.789004457652302,5.0,199798
106,39.476713000000004,-0.341369,25,1399582800.0,2014,5,8,23,Thursday,94,0,2.8,0.7,43.0,16.3,84.0,1008.0,0.0,19.0,10.617857996653099,10.6169564438071,15.803863298662698,15.787518573551303,1.0,199799
106,39.476713000000004,-0.341369,25,1399586400.0,2014,5,9,0,Friday,95,0,2.4,0.9,58.0,16.1,84.0,1008.0,0.0,8.0,10.6177015478396,10.6163818855299,15.793462109955401,15.787518573551303,1.0,199800
106,39.476713000000004,-0.341369,25,1399590000.0,2014,5,9,1,Friday,96,0,0.5,0.3,35.0,16.1,84.0,1008.0,0.0,5.0,10.6173658419983,10.615867136627001,15.789004457652302,15.789004457652302,2.0,199801
106,39.476713000000004,-0.341369,25,1399593600.0,2014,5,9,2,Friday,97,0,0.7,0.1,300.0,15.4,86.0,1007.0,0.0,1.0,10.616791156259302,10.6153524492234,15.787518573551303,15.790490341753301,2.0,199802
106,39.476713000000004,-0.341369,25,1399597200.0,2014,5,9,3,Friday,98,0,0.9,0.1,283.0,15.0,86.0,1007.0,0.0,1.0,10.6162165391969,10.614837823308001,15.787518573551303,15.7919762258544,2.0,199803
106,39.476713000000004,-0.341369,25,1399600800.0,2014,5,9,4,Friday,99,0,0.9,0.1,264.0,15.0,85.0,1007.0,0.0,2.0,10.615701738662802,10.6143232588699,15.789004457652302,15.7949479940565,2.0,199804
106,39.476713000000004,-0.341369,25,1399604400.0,2014,5,9,5,Friday,100,0,1.2,0.1,301.0,14.9,85.0,1007.0,0.0,2.0,10.6151869996415,10.613808755898,15.790490341753301,15.797919762258502,2.0,199805
106,39.476713000000004,-0.341369,25,1399608000.0,2014,5,9,6,Friday,101,0,1.0,0.1,275.0,15.5,82.0,1007.0,0.0,2.0,10.614672322122,10.613354037267099,15.7919762258544,15.802377414561699,3.0,199806
106,39.476713000000004,-0.341369,25,1399611600.0,2014,5,9,7,Friday,102,0,1.5,0.3,316.0,15.3,83.0,1008.0,0.0,2.0,10.614157706093199,10.612959092266301,15.7949479940565,15.806835066864801,4.0,199807
106,39.476713000000004,-0.341369,25,1399615200.0,2014,5,9,8,Friday,103,0,1.1,0.1,294.0,16.6,79.0,1008.0,0.0,2.0,10.6136431515441,10.612982204705599,15.797919762258502,15.821693907875199,11.0,199808
106,39.476713000000004,-0.341369,25,1399618800.0,2014,5,9,9,Friday,104,0,1.2,0.1,315.0,18.1,68.0,1008.0,0.0,3.0,10.613188388484101,10.6136621484445,15.802377414561699,15.8439821693908,22.0,199809
106,39.476713000000004,-0.341369,25,1399622400.0,2014,5,9,10,Friday,105,0,1.0,0.4,85.0,20.6,55.0,1008.0,0.0,4.0,10.6127934061996,10.614521136852199,15.806835066864801,15.861812778603301,25.0,199810
106,39.476713000000004,-0.341369,25,1399626000.0,2014,5,9,11,Friday,106,0,3.7,2.0,147.0,19.5,67.0,1009.0,0.0,11.0,10.6128165312948,10.6153203176309,15.821693907875199,15.8692421991085,24.0,199811
106,39.476713000000004,-0.341369,25,1399629600.0,2014,5,9,12,Friday,107,0,2.9,1.3,147.0,19.5,71.0,1009.0,0.0,22.0,10.6134965661391,10.616,15.8439821693908,15.8677563150074,22.0,199812
106,39.476713000000004,-0.341369,25,1399633200.0,2014,5,9,13,Friday,108,0,4.9,2.8,144.0,19.7,68.0,1009.0,0.0,25.0,10.614355667025,10.6165005074324,15.861812778603301,15.8603268945022,19.0,199813
106,39.476713000000004,-0.341369,25,1399636800.0,2014,5,9,14,Friday,109,0,5.2,3.0,131.0,20.4,59.0,1008.0,0.0,24.0,10.6151549531259,10.6165830945559,15.8692421991085,15.8454680534918,12.0,199814
106,39.476713000000004,-0.341369,25,1399640400.0,2014,5,9,15,Friday,110,0,6.4,3.7,143.0,21.5,55.0,1008.0,0.0,22.0,10.6158347265345,10.6168447442249,15.8677563150074,15.835066864784501,15.0,199815
106,39.476713000000004,-0.341369,25,1399644000.0,2014,5,9,16,Friday,111,0,9.3,6.4,139.0,21.6,43.0,1007.0,0.0,19.0,10.616335303600199,10.616927300943098,15.8603268945022,15.8172362555721,12.0,199816
106,39.476713000000004,-0.341369,25,1399647600.0,2014,5,9,17,Friday,112,0,8.0,4.7,139.0,22.5,33.0,1007.0,0.0,12.0,10.616417910447801,10.616771113100599,15.8454680534918,15.7919762258544,8.0,199817
106,39.476713000000004,-0.341369,25,1399651200.0,2014,5,9,18,Friday,113,0,6.6,3.5,132.0,22.3,37.0,1007.0,0.0,15.0,10.6166796012178,10.6164955836715,15.835066864784501,15.7726597325409,6.0,199818
106,39.476713000000004,-0.341369,25,1399654800.0,2014,5,9,19,Friday,114,0,4.8,2.1,135.0,21.9,45.0,1007.0,0.0,12.0,10.6167621776504,10.6159813809154,15.8172362555721,15.7473997028232,2.0,199819
106,39.476713000000004,-0.341369,25,1399658400.0,2014,5,9,20,Friday,115,0,2.6,1.0,93.0,20.6,58.0,1008.0,0.0,8.0,10.616605981018301,10.615347893543401,15.7919762258544,15.7221396731055,0.0,199820
106,39.476713000000004,-0.341369,25,1399662000.0,2014,5,9,21,Friday,116,0,2.1,0.5,79.0,19.3,66.0,1008.0,0.0,6.0,10.6163304285544,10.614714481771,15.7726597325409,15.705794947994098,0.0,199821
106,39.476713000000004,-0.341369,25,1399665600.0,2014,5,9,22,Friday,117,0,1.5,0.7,35.0,18.8,70.0,1008.0,0.0,2.0,10.6158161742763,10.614081145584699,15.7473997028232,15.6939078751857,0.0,199822
106,39.476713000000004,-0.341369,25,1399669200.0,2014,5,9,23,Friday,118,0,0.7,0.5,54.0,18.3,72.0,1009.0,0.0,0.0,10.6151826211506,10.613507547282401,15.7221396731055,15.6835066864785,1.0,199823
106,39.476713000000004,-0.341369,25,1399672800.0,2014,5,10,0,Saturday,119,0,0.9,0.1,352.0,18.3,70.0,1008.0,0.0,0.0,10.6145491436415,10.6128743586684,15.705794947994098,15.673105497771198,0.0,199824
106,39.476713000000004,-0.341369,25,1399676400.0,2014,5,10,1,Saturday,120,0,2.1,0.4,314.0,18.2,65.0,1008.0,0.0,0.0,10.613915741735301,10.6123009007934,15.6939078751857,15.664190193164899,1.0,199825
106,39.476713000000004,-0.341369,25,1399680000.0,2014,5,10,2,Saturday,121,0,5.0,2.1,307.0,17.9,54.0,1008.0,0.0,1.0,10.6133420848499,10.6117871629683,15.6835066864785,15.6552748885587,2.0,199826
106,39.476713000000004,-0.341369,25,1399683600.0,2014,5,10,3,Saturday,122,0,2.6,0.8,260.0,17.1,54.0,1007.0,0.0,0.0,10.6127088305489,10.6112734864301,15.673105497771198,15.646359583952501,2.0,199827
106,39.476713000000004,-0.341369,25,1399687200.0,2014,5,10,4,Saturday,123,0,2.8,0.8,278.0,17.2,45.0,1007.0,0.0,1.0,10.6121353141221,10.6107598711678,15.664190193164899,15.6374442793462,2.0,199828
106,39.476713000000004,-0.341369,25,1399690800.0,2014,5,10,5,Saturday,124,0,2.9,1.0,296.0,17.5,44.0,1007.0,0.0,2.0,10.6116215248777,10.6102463171706,15.6552748885587,15.62852897474,2.0,199829
106,39.476713000000004,-0.341369,25,1399694400.0,2014,5,10,6,Saturday,125,0,1.7,0.3,326.0,17.2,44.0,1007.0,0.0,2.0,10.611107796933698,10.6097924618321,15.646359583952501,15.6210995542348,3.0,199830
106,39.476713000000004,-0.341369,25,1399698000.0,2014,5,10,7,Saturday,126,0,1.7,0.7,12.0,18.1,44.0,1007.0,0.0,2.0,10.6105941302792,10.6093982944719,15.6374442793462,15.6151560178306,4.0,199831
106,39.476713000000004,-0.341369,25,1399701600.0,2014,5,10,8,Saturday,127,0,0.8,0.5,47.0,18.5,47.0,1008.0,0.0,2.0,10.610080524903099,10.6090638044126,15.62852897474,15.6092124814264,5.0,199832
106,39.476713000000004,-0.341369,25,1399705200.0,2014,5,10,9,Saturday,128,0,0.8,0.4,134.0,20.0,42.0,1008.0,0.0,3.0,10.6096266253131,10.6089082344523,15.6210995542348,15.606240713224402,8.0,199833
106,39.476713000000004,-0.341369,25,1399708800.0,2014,5,10,10,Saturday,129,0,3.1,1.2,156.0,22.2,35.0,1007.0,0.0,4.0,10.609232420826599,10.6088123062247,15.6151560178306,15.600297176820199,9.0,199834
106,39.476713000000004,-0.341369,25,1399712400.0,2014,5,10,11,Saturday,130,0,4.9,2.5,150.0,23.1,41.0,1007.0,0.0,5.0,10.6088979007634,10.6087163894354,15.6092124814264,15.591381872214,9.0,199835
106,39.476713000000004,-0.341369,25,1399716000.0,2014,5,10,12,Saturday,131,0,6.1,3.3,131.0,23.1,50.0,1007.0,0.0,8.0,10.608742322142,10.6087397162275,15.606240713224402,15.5869242199108,11.0,199836
106,39.476713000000004,-0.341369,25,1399719600.0,2014,5,10,13,Saturday,132,0,7.8,4.8,136.0,23.7,34.0,1006.0,0.0,9.0,10.608646392367302,10.6088226527571,15.600297176820199,15.582466567607698,12.0,199837
106,39.476713000000004,-0.341369,25,1399723200.0,2014,5,10,14,Saturday,133,0,7.1,3.2,123.0,25.3,32.0,1005.0,0.0,9.0,10.608550474032599,10.6084287076776,15.591381872214,15.5601783060921,4.0,199838
106,39.476713000000004,-0.341369,25,1399726800.0,2014,5,10,15,Saturday,134,0,7.5,3.4,128.0,26.1,31.0,1004.0,0.0,11.0,10.6085738134987,10.608154020385099,15.5869242199108,15.548291233283802,6.0,199839
106,39.476713000000004,-0.341369,25,1399730400.0,2014,5,10,16,Saturday,135,0,4.7,1.4,124.0,26.9,38.0,1003.0,0.0,12.0,10.6086567698086,10.607938967695802,15.582466567607698,15.5393759286776,7.0,199840
106,39.476713000000004,-0.341369,25,1399734000.0,2014,5,10,17,Saturday,136,0,7.1,2.2,82.0,25.1,50.0,1003.0,0.0,4.0,10.6082627876476,10.6077239406401,15.5601783060921,15.5349182763744,7.0,199841
106,39.476713000000004,-0.341369,25,1399737600.0,2014,5,10,18,Saturday,137,0,8.9,4.1,53.0,22.9,57.0,1002.0,0.0,6.0,10.607988077496302,10.607568533969001,15.548291233283802,15.5304606240713,8.0,199842
106,39.476713000000004,-0.341369,25,1399741200.0,2014,5,10,19,Saturday,138,0,13.2,5.7,54.0,21.9,60.0,1002.0,0.0,7.0,10.6077730090606,10.607353554615301,15.5393759286776,15.518573551263001,7.0,199843
106,39.476713000000004,-0.341369,25,1399744800.0,2014,5,10,20,Saturday,139,0,12.5,6.1,51.0,20.8,64.0,1002.0,0.0,7.0,10.607557966263302,10.607138600881902,15.5349182763744,15.5081723625557,7.0,199844
106,39.476713000000004,-0.341369,25,1399748400.0,2014,5,10,21,Saturday,140,0,11.5,5.0,51.0,19.9,70.0,1003.0,0.0,8.0,10.607402550959598,10.6065065840434,15.5304606240713,15.4933135215453,0.0,199845
106,39.476713000000004,-0.341369,25,1399752000.0,2014,5,10,22,Saturday,141,0,5.0,1.6,64.0,19.4,73.0,1003.0,0.0,7.0,10.6071875558734,10.6059342230696,15.518573551263001,15.479940564636,1.0,199846
106,39.476713000000004,-0.341369,25,1399755600.0,2014,5,10,23,Saturday,142,0,4.0,1.3,47.0,19.0,76.0,1003.0,0.0,7.0,10.6069725864124,10.6054215072982,15.5081723625557,15.4680534918276,2.0,199847
106,39.476713000000004,-0.341369,25,1399759200.0,2014,5,11,0,Sunday,143,0,5.7,2.3,44.0,18.7,76.0,1003.0,0.0,0.0,10.6063405041416,10.604908852615301,15.4933135215453,15.454680534918301,2.0,199848
106,39.476713000000004,-0.341369,25,1399762800.0,2014,5,11,1,Sunday,144,0,2.9,1.4,27.0,18.6,76.0,1003.0,0.0,1.0,10.6057680848528,10.6042771191994,15.479940564636,15.4264487369985,0.0,199849
106,39.476713000000004,-0.341369,25,1399766400.0,2014,5,11,2,Sunday,145,0,2.0,1.0,28.0,18.6,76.0,1002.0,0.0,2.0,10.605255317881198,10.6036454610436,15.4680534918276,15.3982169390788,0.0,199850
106,39.476713000000004,-0.341369,25,1399770000.0,2014,5,11,3,Sunday,146,0,0.8,0.4,28.0,18.5,76.0,1002.0,0.0,2.0,10.6047426120114,10.6030138781345,15.454680534918301,15.3684992570579,0.0,199851
106,39.476713000000004,-0.341369,25,1399773600.0,2014,5,11,4,Sunday,147,0,0.9,0.5,27.0,18.3,76.0,1002.0,0.0,0.0,10.604110813226098,10.602501488981499,15.4264487369985,15.3387815750371,2.0,199852
106,39.476713000000004,-0.341369,25,1399777200.0,2014,5,11,5,Sunday,148,0,3.4,1.6,41.0,18.0,78.0,1002.0,0.0,0.0,10.603479089717599,10.60198916086,15.3982169390788,15.309063893016301,2.0,199853
106,39.476713000000004,-0.341369,25,1399780800.0,2014,5,11,6,Sunday,149,0,7.5,3.2,43.0,17.2,81.0,1002.0,0.0,0.0,10.6028474414726,10.6014768937589,15.3684992570579,15.2793462109955,2.0,199854
106,39.476713000000004,-0.341369,25,1399784400.0,2014,5,11,7,Sunday,150,0,4.3,1.0,75.0,16.8,84.0,1003.0,0.0,2.0,10.602335001191301,10.6009646876675,15.3387815750371,15.2496285289747,2.0,199855
106,39.476713000000004,-0.341369,25,1399788000.0,2014,5,11,8,Sunday,151,0,5.0,1.3,31.0,18.4,76.0,1003.0,0.0,2.0,10.6018226219549,10.600452542574699,15.309063893016301,15.2199108469539,2.0,199856
106,39.476713000000004,-0.341369,25,1399791600.0,2014,5,11,9,Sunday,152,0,5.7,1.4,81.0,19.8,72.0,1004.0,0.0,2.0,10.6013103037522,10.6,15.2793462109955,15.1916790490342,3.0,199857
106,39.476713000000004,-0.341369,25,1399795200.0,2014,5,11,10,Sunday,153,0,2.2,0.5,94.0,21.8,65.0,1004.0,0.0,2.0,10.6007980465726,10.5996665872827,15.2496285289747,15.164933135215499,5.0,199858
106,39.476713000000004,-0.341369,25,1399798800.0,2014,5,11,11,Sunday,154,0,5.0,1.1,116.0,22.5,61.0,1004.0,0.0,2.0,10.600285850405001,10.5996904209085,15.2199108469539,15.144130757800902,11.0,199859
106,39.476713000000004,-0.341369,25,1399802400.0,2014,5,11,12,Sunday,155,0,6.5,1.4,181.0,23.1,55.0,1004.0,0.0,3.0,10.5998332638599,10.5997142516966,15.1916790490342,15.1233283803863,11.0,199860
106,39.476713000000004,-0.341369,25,1399806000.0,2014,5,11,13,Sunday,156,0,9.3,2.4,146.0,23.2,48.0,1003.0,0.0,5.0,10.599499821364802,10.5994999702363,15.164933135215499,15.0995542347697,7.0,199861
106,39.476713000000004,-0.341369,25,1399809600.0,2014,5,11,14,Sunday,157,0,10.0,2.8,134.0,22.8,52.0,1003.0,0.0,11.0,10.5995236677583,10.598869047618999,15.144130757800902,15.0653789004458,0.0,199862
106,39.476713000000004,-0.341369,25,1399813200.0,2014,5,11,15,Sunday,158,0,8.1,2.0,187.0,22.9,51.0,1003.0,0.0,11.0,10.599547511312199,10.5983572406404,15.1233283803863,15.0341753343239,2.0,199863
106,39.476713000000004,-0.341369,25,1399816800.0,2014,5,11,16,Sunday,159,0,6.7,1.3,175.0,23.7,49.0,1003.0,0.0,7.0,10.599333214264501,10.597845494584,15.0995542347697,15.0029717682021,2.0,199864
106,39.476713000000004,-0.341369,25,1399820400.0,2014,5,11,17,Sunday,160,0,6.1,1.5,144.0,24.1,45.0,1003.0,0.0,0.0,10.5987022264555,10.597333809438801,15.0653789004458,14.9777117384844,2.0,199865
106,39.476713000000004,-0.341369,25,1399824000.0,2014,5,11,18,Sunday,161,0,5.6,2.2,117.0,23.5,49.0,1003.0,0.0,2.0,10.5981903684743,10.596822185194,15.0341753343239,14.952451708766699,2.0,199866
106,39.476713000000004,-0.341369,25,1399827600.0,2014,5,11,19,Sunday,162,0,2.8,0.9,103.0,23.3,50.0,1003.0,0.0,2.0,10.597678571428599,10.59619160964,15.0029717682021,14.925705794948001,0.0,199867
106,39.476713000000004,-0.341369,25,1399831200.0,2014,5,11,20,Sunday,163,0,1.0,0.4,47.0,22.7,52.0,1003.0,0.0,2.0,10.5971668353074,10.595799119362098,14.9777117384844,14.9049034175334,4.0,199868
106,39.476713000000004,-0.341369,25,1399834800.0,2014,5,11,21,Sunday,164,0,1.5,0.5,9.0,21.9,53.0,1004.0,0.0,2.0,10.5966551601,10.595466174808099,14.952451708766699,14.8841010401189,5.0,199869
106,39.476713000000004,-0.341369,25,1399838400.0,2014,5,11,22,Sunday,165,0,1.3,0.2,344.0,21.6,52.0,1005.0,0.0,0.0,10.5960245194311,10.5953117563065,14.925705794948001,14.8692421991085,8.0,199870
106,39.476713000000004,-0.341369,25,1399842000.0,2014,5,11,23,Sunday,166,0,3.0,0.8,51.0,21.0,61.0,1006.0,0.0,4.0,10.5956319923828,10.5952763400559,14.9049034175334,14.855869242199098,10.0,199871
106,39.476713000000004,-0.341369,25,1399845600.0,2014,5,12,0,Monday,167,0,5.4,1.2,91.0,17.9,85.0,1006.0,0.0,5.0,10.595299018149401,10.5953004164188,14.8841010401189,14.8424962852897,11.0,199872
106,39.476713000000004,-0.341369,25,1399849200.0,2014,5,12,1,Monday,168,0,6.3,2.1,55.0,16.4,87.0,1006.0,0.0,8.0,10.5951445912174,10.595324489917301,14.8692421991085,14.829123328380401,11.0,199873
106,39.476713000000004,-0.341369,25,1399852800.0,2014,5,12,2,Monday,1,0,8.4,3.1,59.0,15.6,88.0,1006.0,0.0,10.0,10.5951091806985,10.595348560551999,14.855869242199098,14.8127786032689,11.0,199874
106,39.476713000000004,-0.341369,25,1399856400.0,2014,5,12,3,Monday,2,0,7.9,3.4,43.0,15.4,87.0,1006.0,0.0,11.0,10.5951332698715,10.5953726283233,14.8424962852897,14.796433878157499,11.0,199875
106,39.476713000000004,-0.341369,25,1399860000.0,2014,5,12,4,Monday,3,0,5.7,2.6,32.0,15.1,87.0,1006.0,0.0,11.0,10.595157356178198,10.5953966932318,14.829123328380401,14.7800891530461,11.0,199876
106,39.476713000000004,-0.341369,25,1399863600.0,2014,5,12,5,Monday,4,0,5.2,2.4,32.0,15.1,86.0,1006.0,0.0,11.0,10.595181439619301,10.595420755277999,14.8127786032689,14.763744427934599,11.0,199877
106,39.476713000000004,-0.341369,25,1399867200.0,2014,5,12,6,Monday,5,0,4.4,1.8,56.0,15.2,86.0,1005.0,0.0,11.0,10.5952055201951,10.5955042816365,14.796433878157499,14.7488855869242,12.0,199878
106,39.476713000000004,-0.341369,25,1399870800.0,2014,5,12,7,Monday,6,0,4.9,1.3,65.0,16.0,84.0,1006.0,0.0,11.0,10.5952295979063,10.5955877980615,14.7800891530461,14.757800891530499,12.0,199879
106,39.476713000000004,-0.341369,25,1399874400.0,2014,5,12,8,Monday,7,0,5.4,2.5,39.0,16.4,83.0,1006.0,0.2,11.0,10.595253672753199,10.596325365679599,14.763744427934599,14.783060921248099,23.0,199880
106,39.476713000000004,-0.341369,25,1399878000.0,2014,5,12,9,Monday,8,0,3.1,1.0,31.0,14.6,89.0,1006.0,0.2,12.0,10.5953372189842,10.5971817587253,14.7488855869242,14.7949479940565,25.0,199881
106,39.476713000000004,-0.341369,25,1399881600.0,2014,5,12,10,Monday,9,0,4.0,1.0,120.0,17.5,78.0,1006.0,0.0,12.0,10.595420755277999,10.5980380499405,14.757800891530499,14.797919762258502,25.0,199882
106,39.476713000000004,-0.341369,25,1399885200.0,2014,5,12,11,Monday,10,0,5.5,1.9,133.0,20.1,70.0,1006.0,0.0,23.0,10.596158420551902,10.5987753403484,14.783060921248099,14.797919762258502,23.0,199883
106,39.476713000000004,-0.341369,25,1399888800.0,2014,5,12,12,Monday,11,0,7.0,2.9,137.0,20.3,68.0,1006.0,0.0,25.0,10.5970149253731,10.599512543098301,14.7949479940565,14.797919762258502,23.0,199884
106,39.476713000000004,-0.341369,25,1399892400.0,2014,5,12,13,Monday,12,0,8.3,4.5,124.0,20.2,66.0,1005.0,0.0,25.0,10.5978713283387,10.600190215776,14.797919762258502,14.799405646359599,22.0,199885
